"title","channel","url","date"
"Chemopatiënten kweken stiekem cannabis","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/wetenschap/chemopatienten-kweken-stiekem-cannabis~a3851076/","Sat, 14 Feb 2015 01:00:00 GMT"
"'Jongens zijn losser over seks gaan denken'","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/dossier-belminuut/jongens-zijn-losser-over-seks-gaan-denken~a3850028/","Sat, 14 Feb 2015 00:00:00 GMT"
"Gezondheidsapps zijn goudmijn","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/wetenschap/gezondheidsapps-zijn-goudmijn~a3851052/","Sat, 14 Feb 2015 00:00:00 GMT"
"'Met onze techniek kan elke schaatser verbeteren'","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/wetenschap/met-onze-techniek-kan-elke-schaatser-verbeteren~a3850023/","Sat, 14 Feb 2015 00:00:00 GMT"
"Hoe kun je binnen een kwartier een robot maken?","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/dossier-universiteit-van-nederland/hoe-kun-je-binnen-een-kwartier-een-robot-maken~a3848497/","Fri, 13 Feb 2015 19:30:00 GMT"
"Nieuw: contactlens met ingebouwde verrekijker","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/wetenschap/nieuw-contactlens-met-ingebouwde-verrekijker~a3850965/","Fri, 13 Feb 2015 16:00:00 GMT"
"Kwart rechercheurs staat DNA niet af","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/binnenland/kwart-rechercheurs-staat-dna-niet-af~a3850709/","Fri, 13 Feb 2015 14:29:00 GMT"
"Ouderen zijn teleurgesteld in de liefde","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/wetenschap/ouderen-zijn-teleurgesteld-in-de-liefde~a3850895/","Fri, 13 Feb 2015 14:10:00 GMT"
"NASA voorspelt ernstigste droogte in duizend jaar","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/dossier-koudegolf-vs/nasa-voorspelt-ernstigste-droogte-in-duizend-jaar~a3850780/","Fri, 13 Feb 2015 10:59:00 GMT"
"Tjak, tjak, volgende patiënt: de ontsporing van de ggz","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/dossier-de-nieuwe-zorg/tjak-tjak-volgende-patient-de-ontsporing-van-de-ggz~a3850376/","Fri, 13 Feb 2015 01:00:00 GMT"
"Veel meer plastic dan gedacht eindigt in zee","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/wetenschap/veel-meer-plastic-dan-gedacht-eindigt-in-zee~a3850364/","Thu, 12 Feb 2015 20:52:00 GMT"
"Hond in staat menselijke emoties te herkennen","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/wetenschap/hond-in-staat-menselijke-emoties-te-herkennen~a3850340/","Thu, 12 Feb 2015 20:18:00 GMT"
"Hoe redden robots levens?","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/dossier-universiteit-van-nederland/hoe-redden-robots-levens~a3848469/","Thu, 12 Feb 2015 19:30:00 GMT"
"'Uitbetaling pgb-declaraties op gang gekomen'","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/dossier-zorg/uitbetaling-pgb-declaraties-op-gang-gekomen~a3850287/","Thu, 12 Feb 2015 18:43:00 GMT"
"Hartpatiënt overleden na besmetting bacterie","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/binnenland/hartpatient-overleden-na-besmetting-bacterie~a3849916/","Thu, 12 Feb 2015 08:08:00 GMT"
"Elk brein reageert anders op verhalen","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/wetenschap/elk-brein-reageert-anders-op-verhalen~a3849573/","Thu, 12 Feb 2015 05:28:00 GMT"
"Stel deze vragen en je Valentijnsdate wordt gegarandeerd een succes","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/dossier-de-week-in-wetenschap/stel-deze-vragen-en-je-valentijnsdate-wordt-gegarandeerd-een-succes~a3849386/","Thu, 12 Feb 2015 01:01:00 GMT"
"Van Rijn: bewoner verpleeghuis krijgt grotere stem in zorg","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/dossier-zorg/van-rijn-bewoner-verpleeghuis-krijgt-grotere-stem-in-zorg~a3849548/","Thu, 12 Feb 2015 01:00:00 GMT"
"Architect naar de rechter om 'verminking' ontwerp Naturalis","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/dossier-musea-en-galerieen/architect-naar-de-rechter-om-verminking-ontwerp-naturalis~a3849557/","Thu, 12 Feb 2015 01:00:00 GMT"
"Dik worden ontstaat tussen de oren","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/wetenschap/dik-worden-ontstaat-tussen-de-oren~a3849527/","Wed, 11 Feb 2015 20:16:00 GMT"
"Worden we verpleegd door robots als we oud zijn?","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/dossier-universiteit-van-nederland/worden-we-verpleegd-door-robots-als-we-oud-zijn~a3848466/","Wed, 11 Feb 2015 19:30:00 GMT"
"Ook Europeanen kunnen nu terugkeren uit de ruimte","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/wetenschap/ook-europeanen-kunnen-nu-terugkeren-uit-de-ruimte~a3849375/","Wed, 11 Feb 2015 16:12:00 GMT"
"Ook Europeanen kunnen nu naar de ruimte - en weer terug","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/wetenschap/ook-europeanen-kunnen-nu-naar-de-ruimte-en-weer-terug~a3849365/","Wed, 11 Feb 2015 15:31:00 GMT"
"Onbemande ruimtecapsule in Stille Oceaan geland","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/wetenschap/onbemande-ruimtecapsule-in-stille-oceaan-geland~a3849041/","Wed, 11 Feb 2015 03:55:00 GMT"
"Amerikaans leger bouwt ebolahulp af","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/wetenschap/amerikaans-leger-bouwt-ebolahulp-af~a3849039/","Wed, 11 Feb 2015 03:17:00 GMT"
"Prima ingeschaald, tel je zegeningen","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/economie/prima-ingeschaald-tel-je-zegeningen~a3848732/","Wed, 11 Feb 2015 01:00:00 GMT"
"Viool 'muteerde' tot krachtiger instrument","nieuws_gezondheidwetenschap_rss","http://www.volkskrant.nl/muziek/viool-muteerde-tot-krachtiger-instrument~a3848729/","Wed, 11 Feb 2015 01:00:00 GMT"
"Weer Chinese topman verdacht van corruptie","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/dossier-china/weer-chinese-topman-verdacht-van-corruptie~a3852400/","Mon, 16 Feb 2015 10:21:00 GMT"
"Het spektakel van de Maastrichtse 'Machseuverdrach'","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/leven/het-spektakel-van-de-maastrichtse-machseuverdrach~a3852079/","Mon, 16 Feb 2015 09:43:00 GMT"
"Romeinse politie rekent op rustige AS Roma - Feyenoord","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/sport/romeinse-politie-rekent-op-rustige-as-roma-feyenoord~a3852427/","Mon, 16 Feb 2015 09:39:00 GMT"
"Meer afhankelijkheid van bijstand in Noorden","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/economie/meer-afhankelijkheid-van-bijstand-in-noorden~a3852429/","Mon, 16 Feb 2015 09:33:00 GMT"
"Winkelverkopen stijgen voor het eerst sinds 2008","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/economie/winkelverkopen-stijgen-voor-het-eerst-sinds-2008~a3852419/","Mon, 16 Feb 2015 09:21:00 GMT"
"Luis Enrique waakt voor euforie bij Barcelona","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/sport/luis-enrique-waakt-voor-euforie-bij-barcelona~a3852371/","Mon, 16 Feb 2015 09:16:00 GMT"
"Leger Oekraïne meldt dood vier soldaten sinds bestand","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/buitenland/leger-oekraine-meldt-dood-vier-soldaten-sinds-bestand~a3852393/","Mon, 16 Feb 2015 09:13:00 GMT"
"Robben waarschuwt voor snelle Brazilianen bij Sjachtar","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/sport/robben-waarschuwt-voor-snelle-brazilianen-bij-sjachtar~a3852390/","Mon, 16 Feb 2015 08:34:00 GMT"
"'Dader Kopenhagen deed alsof hij dronken was'","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/buitenland/dader-kopenhagen-deed-alsof-hij-dronken-was~a3852367/","Mon, 16 Feb 2015 08:12:00 GMT"
"V&D vandaag voor rechter om loonsverlaging","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/economie/vd-vandaag-voor-rechter-om-loonsverlaging~a3852325/","Mon, 16 Feb 2015 07:49:00 GMT"
"Massale uittocht van Feyenoord-fans naar Rome","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/dossier-eredivisie/massale-uittocht-van-feyenoord-fans-naar-rome~a3852362/","Mon, 16 Feb 2015 07:23:00 GMT"
"Staat verkoopt Reaal met verlies","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/economie/staat-verkoopt-reaal-met-verlies~a3852355/","Mon, 16 Feb 2015 06:42:00 GMT"
"Westen wint in productiefste All Star Game ooit","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/sport/westen-wint-in-productiefste-all-star-game-ooit~a3852351/","Mon, 16 Feb 2015 06:33:00 GMT"
"Het sportweekeinde in vijf minuten: het zilver van Ireen, Tarzan, de vier van Dost","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/dossier-de-vijf-sportmomenten-van-het-weekeinde/het-sportweekeinde-in-vijf-minuten-het-zilver-van-ireen-tarzan-de-vier-van-dost~a3852093/","Mon, 16 Feb 2015 06:30:00 GMT"
"Tientallen leden Islamitische Staat gedood in Libië","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/buitenland/tientallen-leden-islamitische-staat-gedood-in-libie~a3852006/","Mon, 16 Feb 2015 06:26:00 GMT"
"Nederlandse tennissers vallen uit top-100","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/sport/nederlandse-tennissers-vallen-uit-top-100~a3852348/","Mon, 16 Feb 2015 06:10:00 GMT"
"Wolkbreuk en schietpartij hinderen Braziliaans carnaval","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/buitenland/wolkbreuk-en-schietpartij-hinderen-braziliaans-carnaval~a3852321/","Mon, 16 Feb 2015 02:53:00 GMT"
"James Bond-schurk Louis Jourdan (93) overleden","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/film/james-bond-schurk-louis-jourdan-93-overleden~a3852318/","Mon, 16 Feb 2015 01:47:00 GMT"
"Feyenoord zakt door ondergrens en verliest tweede plaats uit oog","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/dossier-eredivisie/feyenoord-zakt-door-ondergrens-en-verliest-tweede-plaats-uit-oog~a3852080/","Mon, 16 Feb 2015 01:23:00 GMT"
"Rob van Essen wint Biesheuvelprijs","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/boeken/rob-van-essen-wint-biesheuvelprijs~a3852055/","Mon, 16 Feb 2015 01:00:00 GMT"
"China is met tegenzin een wereldmacht","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/opinie/china-is-met-tegenzin-een-wereldmacht~a3852018/","Mon, 16 Feb 2015 01:00:00 GMT"
"'Ik vind het niet zo erg meer om sombere gedachten te hebben'","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/muziek/ik-vind-het-niet-zo-erg-meer-om-sombere-gedachten-te-hebben~a3851998/","Mon, 16 Feb 2015 01:00:00 GMT"
"De test van Joeskov","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/dossier-peter-middendorp/de-test-van-joeskov~a3851975/","Mon, 16 Feb 2015 01:00:00 GMT"
"Man in hetzelfde tijgerpak als mijn dochter","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/dossier-aaf-brandt-corstius/man-in-hetzelfde-tijgerpak-als-mijn-dochter~a3851978/","Mon, 16 Feb 2015 01:00:00 GMT"
"Slachtoffers van de aanslag in Denemarken","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/buitenland/slachtoffers-van-de-aanslag-in-denemarken~a3852075/","Mon, 16 Feb 2015 01:00:00 GMT"
"'Ga naar huis en laat je dierbaren weten dat je veilig bent'","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/buitenland/ga-naar-huis-en-laat-je-dierbaren-weten-dat-je-veilig-bent~a3852072/","Mon, 16 Feb 2015 01:00:00 GMT"
"Hoe ROC Leiden ten onder ging aan zijn dromen","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/binnenland/hoe-roc-leiden-ten-onder-ging-aan-zijn-dromen~a3852068/","Mon, 16 Feb 2015 01:00:00 GMT"
"'Ik was geen olympisch kampioen, maar een politiek onbenul'","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/sport/ik-was-geen-olympisch-kampioen-maar-een-politiek-onbenul~a3852065/","Mon, 16 Feb 2015 01:00:00 GMT"
"In VS wordt de lucht alleen maar droger en heter","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/wetenschap/in-vs-wordt-de-lucht-alleen-maar-droger-en-heter~a3852095/","Mon, 16 Feb 2015 01:00:00 GMT"
"De Denen zijn niet bang, wel geschrokken","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/buitenland/de-denen-zijn-niet-bang-wel-geschrokken~a3852088/","Mon, 16 Feb 2015 01:00:00 GMT"
"Lezersbrieven over: censuur bij carnaval, de niet-excellente burger en de ggz","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/dossier-brieven/lezersbrieven-over-censuur-bij-carnaval-de-niet-excellente-burger-en-de-ggz~a3852032/","Mon, 16 Feb 2015 01:00:00 GMT"
"In Oekraïne blijft fragiel bestand overeind","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/buitenland/in-oekraine-blijft-fragiel-bestand-overeind~a3852062/","Mon, 16 Feb 2015 01:00:00 GMT"
"Mohammed als een hond, Jezus als een pedofiel","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/buitenland/mohammed-als-een-hond-jezus-als-een-pedofiel~a3852058/","Mon, 16 Feb 2015 01:00:00 GMT"
"'In ons werk gaat het om zo veel meer dan seks'","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/leven/in-ons-werk-gaat-het-om-zo-veel-meer-dan-seks~a3852048/","Mon, 16 Feb 2015 01:00:00 GMT"
"Een zilveren weekeinde bekoort Wüst niet","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/sport/een-zilveren-weekeinde-bekoort-wust-niet~a3852094/","Mon, 16 Feb 2015 01:00:00 GMT"
"Solo out af a dream, Lauren!, Toughest place to be","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/dossier-tv-tips/solo-out-af-a-dream-lauren-toughest-place-to-be~a3851991/","Mon, 16 Feb 2015 01:00:00 GMT"
"VVD'ers hebben last van 'neerwaartse jaloezie'","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/dossier-commentaar/vvders-hebben-last-van-neerwaartse-jaloezie~a3852017/","Mon, 16 Feb 2015 01:00:00 GMT"
"Van der Hart sluit hectische week af met winst en een vuist","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/sport/van-der-hart-sluit-hectische-week-af-met-winst-en-een-vuist~a3852111/","Mon, 16 Feb 2015 01:00:00 GMT"
"Minstens zo snel als vorig jaar","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/sport/minstens-zo-snel-als-vorig-jaar~a3851994/","Mon, 16 Feb 2015 01:00:00 GMT"
"Davis bedankt Thialf met tranen","nieuws_opmerkelijk_rss","http://www.volkskrant.nl/sport/davis-bedankt-thialf-met-tranen~a3852097/","Mon, 16 Feb 2015 01:00:00 GMT"
"VVD'ers hebben last van 'neerwaartse jaloezie'","politiek_rss","http://www.volkskrant.nl/dossier-commentaar/vvders-hebben-last-van-neerwaartse-jaloezie~a3852017/","Mon, 16 Feb 2015 01:00:00 GMT"
"Veertig landen bijeen op conferentie VN-vredesmissies in Amsterdam","politiek_rss","http://www.volkskrant.nl/binnenland/veertig-landen-bijeen-op-conferentie-vn-vredesmissies-in-amsterdam~a3851909/","Sun, 15 Feb 2015 14:12:00 GMT"
"Zijlstra: kans op meer gaswinning heel klein","politiek_rss","http://www.volkskrant.nl/binnenland/zijlstra-kans-op-meer-gaswinning-heel-klein~a3851892/","Sun, 15 Feb 2015 12:19:00 GMT"
"'NOS mijdt ouderenthema's tijdens verkiezingsdebat'","politiek_rss","http://www.volkskrant.nl/binnenland/nos-mijdt-ouderenthemas-tijdens-verkiezingsdebat~a3851847/","Sun, 15 Feb 2015 10:22:00 GMT"
"CDA wil kabinet niet wegsturen in Senaat","politiek_rss","http://www.volkskrant.nl/binnenland/cda-wil-kabinet-niet-wegsturen-in-senaat~a3851712/","Sat, 14 Feb 2015 19:46:00 GMT"
"Schippers over kritiek PvdA-senator: zorgstelsel wel solidair","politiek_rss","http://www.volkskrant.nl/dossier-zorg/schippers-over-kritiek-pvda-senator-zorgstelsel-wel-solidair~a3851560/","Sat, 14 Feb 2015 08:43:00 GMT"
"Samsom ontkent uitspraak over kabinetscrisis","politiek_rss","http://www.volkskrant.nl/dossier-kabinet-rutte-ii/samsom-ontkent-uitspraak-over-kabinetscrisis~a3851060/","Fri, 13 Feb 2015 18:24:00 GMT"
"Binnenhof staat voor 'grootste volksverhuizing ooit'","politiek_rss","http://www.volkskrant.nl/binnenland/binnenhof-staat-voor-grootste-volksverhuizing-ooit~a3851006/","Fri, 13 Feb 2015 17:42:00 GMT"
"VVD-commissie onderzoekt declaraties Verheijen","politiek_rss","http://www.volkskrant.nl/binnenland/vvd-commissie-onderzoekt-declaraties-verheijen~a3850993/","Fri, 13 Feb 2015 15:58:00 GMT"
"Koenders vertrouwt Porosjenko bij vervolging MH17","politiek_rss","http://www.volkskrant.nl/dossier-rampvlucht-mh17/koenders-vertrouwt-porosjenko-bij-vervolging-mh17~a3850784/","Fri, 13 Feb 2015 10:29:00 GMT"
"Tweede Kamer mogelijk vijf jaar van Binnenhof door verbouwing","politiek_rss","http://www.volkskrant.nl/binnenland/tweede-kamer-mogelijk-vijf-jaar-van-binnenhof-door-verbouwing~a3850674/","Fri, 13 Feb 2015 06:32:00 GMT"
"De echte strijd om het gas komt nog","politiek_rss","http://www.volkskrant.nl/binnenland/de-echte-strijd-om-het-gas-komt-nog~a3850387/","Fri, 13 Feb 2015 01:00:00 GMT"
"Rutte: garantie geen amnestie voor daders MH17 is 'keihard'","politiek_rss","http://www.volkskrant.nl/binnenland/rutte-garantie-geen-amnestie-voor-daders-mh17-is-keihard~a3850403/","Thu, 12 Feb 2015 22:55:00 GMT"
"EU-leiders wachten daden Rusland af, sancties gaan door","politiek_rss","http://www.volkskrant.nl/dossier-europese-unie/eu-leiders-wachten-daden-rusland-af-sancties-gaan-door~a3850076/","Thu, 12 Feb 2015 22:55:00 GMT"
"Ex-VVD'er Hooijmaijers: 'Ik ben vol-le-dig ten onrechte veroordeeld'","politiek_rss","http://www.volkskrant.nl/binnenland/ex-vvder-hooijmaijers-ik-ben-vol-le-dig-ten-onrechte-veroordeeld~a3850297/","Thu, 12 Feb 2015 19:02:00 GMT"
"Kamp hakt nog geen knoop door over gaswinning","politiek_rss","http://www.volkskrant.nl/dossier-kabinet-rutte-ii/kamp-hakt-nog-geen-knoop-door-over-gaswinning~a3850009/","Thu, 12 Feb 2015 19:01:00 GMT"
"'Uitbetaling pgb-declaraties op gang gekomen'","politiek_rss","http://www.volkskrant.nl/dossier-zorg/uitbetaling-pgb-declaraties-op-gang-gekomen~a3850287/","Thu, 12 Feb 2015 18:43:00 GMT"
"Rutte: 'Afwachten of men zich houdt aan de afspraken'","politiek_rss","http://www.volkskrant.nl/politiek/rutte-afwachten-of-men-zich-houdt-aan-de-afspraken~a3850091/","Thu, 12 Feb 2015 12:48:00 GMT"
"Strengere regels voor vergelijkingssites zorgverzekeringen","politiek_rss","http://www.volkskrant.nl/binnenland/strengere-regels-voor-vergelijkingssites-zorgverzekeringen~a3849962/","Thu, 12 Feb 2015 10:21:00 GMT"
"Van Rijn: bewoner verpleeghuis krijgt grotere stem in zorg","politiek_rss","http://www.volkskrant.nl/dossier-zorg/van-rijn-bewoner-verpleeghuis-krijgt-grotere-stem-in-zorg~a3849548/","Thu, 12 Feb 2015 01:00:00 GMT"
"Gasstrijd wordt politieke tijdbom onder kabinet","politiek_rss","http://www.volkskrant.nl/politiek/gasstrijd-wordt-politieke-tijdbom-onder-kabinet~a3849612/","Thu, 12 Feb 2015 01:00:00 GMT"
"Kamer gaat veiligheidsdiensten ondervragen","politiek_rss","http://www.volkskrant.nl/binnenland/kamer-gaat-veiligheidsdiensten-ondervragen~a3849506/","Wed, 11 Feb 2015 20:47:00 GMT"
"VVD-top blijft Kamerlid Verheijen steunen na 'onjuiste declaraties'","politiek_rss","http://www.volkskrant.nl/binnenland/vvd-top-blijft-kamerlid-verheijen-steunen-na-onjuiste-declaraties~a3849436/","Wed, 11 Feb 2015 18:03:00 GMT"
"Afspraak met Grieken is afspraak, maar daarbinnen valt te schuiven","politiek_rss","http://www.volkskrant.nl/dossier-kabinet-rutte-ii/afspraak-met-grieken-is-afspraak-maar-daarbinnen-valt-te-schuiven~a3849313/","Wed, 11 Feb 2015 14:12:00 GMT"
"Kan Nederland zomaar de gaskraan dichtdraaien?","politiek_rss","http://www.volkskrant.nl/binnenland/kan-nederland-zomaar-de-gaskraan-dichtdraaien~a3849219/","Wed, 11 Feb 2015 12:42:00 GMT"
"VVD-Kamerlid declareerde onterecht 'duizenden euro's'","politiek_rss","http://www.volkskrant.nl/binnenland/vvd-kamerlid-declareerde-onterecht-duizenden-euros~a3849244/","Wed, 11 Feb 2015 12:02:00 GMT"
"Samsom: gaswinning na juli niet weer omhoog","politiek_rss","http://www.volkskrant.nl/dossier-kabinet-rutte-ii/samsom-gaswinning-na-juli-niet-weer-omhoog~a3848778/","Wed, 11 Feb 2015 08:08:00 GMT"
"#binnenskamers: het Politbureau van de Polder","politiek_rss","http://www.volkskrant.nl/binnenland/binnenskamers-het-politbureau-van-de-polder~a3848634/","Wed, 11 Feb 2015 07:30:00 GMT"
"Hennis negeert in JSF-budget kans op verongelukken toestel","politiek_rss","http://www.volkskrant.nl/binnenland/hennis-negeert-in-jsf-budget-kans-op-verongelukken-toestel~a3848712/","Tue, 10 Feb 2015 19:29:00 GMT"
"Kabinet mag door met plan voor aftappen kabel, maar wel zorgvuldig","politiek_rss","http://www.volkskrant.nl/dossier-kabinet-rutte-ii/kabinet-mag-door-met-plan-voor-aftappen-kabel-maar-wel-zorgvuldig~a3848693/","Tue, 10 Feb 2015 18:58:00 GMT"
"'Senaat wil Opstelten horen over privacy'","politiek_rss","http://www.volkskrant.nl/dossier-kabinet-rutte-ii/senaat-wil-opstelten-horen-over-privacy~a3848662/","Tue, 10 Feb 2015 18:17:00 GMT"
"Ludieke actie van scholieren: Kamerleden zakken voor toets","politiek_rss","http://www.volkskrant.nl/binnenland/ludieke-actie-van-scholieren-kamerleden-zakken-voor-toets~a3848516/","Tue, 10 Feb 2015 17:45:00 GMT"
"Wordt het wat met Denk?","politiek_rss","http://www.volkskrant.nl/opinie/wordt-het-wat-met-denk~a3848565/","Tue, 10 Feb 2015 16:03:00 GMT"
"Opstelten: overheid niet aansprakelijk voor kaping","politiek_rss","http://www.volkskrant.nl/binnenland/opstelten-overheid-niet-aansprakelijk-voor-kaping~a3848559/","Tue, 10 Feb 2015 15:05:00 GMT"
"Kamer krijgt inzage in taksdeal Starbucks","politiek_rss","http://www.volkskrant.nl/economie/kamer-krijgt-inzage-in-taksdeal-starbucks~a3848407/","Tue, 10 Feb 2015 11:42:00 GMT"
"#binnenskamers: kabinet stuurt nieuws MH17 retour","politiek_rss","http://www.volkskrant.nl/politiek/binnenskamers-kabinet-stuurt-nieuws-mh17-retour~a3848400/","Tue, 10 Feb 2015 11:27:00 GMT"
"Ministerie maakt stukken MH17 openbaar","politiek_rss","http://www.volkskrant.nl/dossier-rampvlucht-mh17/ministerie-maakt-stukken-mh17-openbaar~a3848396/","Tue, 10 Feb 2015 11:15:00 GMT"
"Kuzu en Öztürk beginnen Denk, 'waar moslims zich thuisvoelen'","politiek_rss","http://www.volkskrant.nl/binnenland/kuzu-en-ozturk-beginnen-denk-waar-moslims-zich-thuisvoelen~a3847920/","Mon, 09 Feb 2015 18:14:00 GMT"
"Nederland buigt niet na druk Rusland om hacker uit te leveren","politiek_rss","http://www.volkskrant.nl/dossier-kabinet-rutte-ii/nederland-buigt-niet-na-druk-rusland-om-hacker-uit-te-leveren~a3847866/","Mon, 09 Feb 2015 16:15:00 GMT"
"Kabinet draait gaskraan nogmaals een slag verder dicht","politiek_rss","http://www.volkskrant.nl/binnenland/kabinet-draait-gaskraan-nogmaals-een-slag-verder-dicht~a3847811/","Mon, 09 Feb 2015 16:00:00 GMT"
"China is met tegenzin een wereldmacht","opinie_rss","http://www.volkskrant.nl/opinie/china-is-met-tegenzin-een-wereldmacht~a3852018/","Mon, 16 Feb 2015 01:00:00 GMT"
"De test van Joeskov","opinie_rss","http://www.volkskrant.nl/dossier-peter-middendorp/de-test-van-joeskov~a3851975/","Mon, 16 Feb 2015 01:00:00 GMT"
"Man in hetzelfde tijgerpak als mijn dochter","opinie_rss","http://www.volkskrant.nl/dossier-aaf-brandt-corstius/man-in-hetzelfde-tijgerpak-als-mijn-dochter~a3851978/","Mon, 16 Feb 2015 01:00:00 GMT"
"Lezersbrieven over: censuur bij carnaval, de niet-excellente burger en de ggz","opinie_rss","http://www.volkskrant.nl/dossier-brieven/lezersbrieven-over-censuur-bij-carnaval-de-niet-excellente-burger-en-de-ggz~a3852032/","Mon, 16 Feb 2015 01:00:00 GMT"
"VVD'ers hebben last van 'neerwaartse jaloezie'","opinie_rss","http://www.volkskrant.nl/dossier-commentaar/vvders-hebben-last-van-neerwaartse-jaloezie~a3852017/","Mon, 16 Feb 2015 01:00:00 GMT"
"Daarom heb ik de noodklok geluid","opinie_rss","http://www.volkskrant.nl/dossier-brieven/daarom-heb-ik-de-noodklok-geluid~a3852016/","Mon, 16 Feb 2015 01:00:00 GMT"
"Erdogan doet een plasje op Cuba","opinie_rss","http://www.volkskrant.nl/dossier-stekel/erdogan-doet-een-plasje-op-cuba~a3852020/","Mon, 16 Feb 2015 01:00:00 GMT"
"Geen leerplicht, maar speelrecht voor peuters","opinie_rss","http://www.volkskrant.nl/dossier-harriet-duurvoort/geen-leerplicht-maar-speelrecht-voor-peuters~a3852029/","Mon, 16 Feb 2015 01:00:00 GMT"
"Risico's van 'opwaarts verliefd worden'","opinie_rss","http://www.volkskrant.nl/dossier-arnon-grunberg/risicos-van-opwaarts-verliefd-worden~a3852030/","Mon, 16 Feb 2015 01:00:00 GMT"
"Net onder de top","opinie_rss","http://www.volkskrant.nl/dossier-toine-heijmans/net-onder-de-top~a3852003/","Mon, 16 Feb 2015 01:00:00 GMT"
"Het bewegende speeltje van Wim Pijbes","opinie_rss","http://www.volkskrant.nl/dossier-tv-recensie/het-bewegende-speeltje-van-wim-pijbes~a3852043/","Mon, 16 Feb 2015 01:00:00 GMT"
"Hier botsen wereldbeelden en geloven","opinie_rss","http://www.volkskrant.nl/dossier-sheila-sitalsing/hier-botsen-wereldbeelden-en-geloven~a3852060/","Mon, 16 Feb 2015 01:00:00 GMT"
"Geest van wraakzuchtig revisionisme is uit de fles","opinie_rss","http://www.volkskrant.nl/dossier-dirk-jan-van-baar/geest-van-wraakzuchtig-revisionisme-is-uit-de-fles~a3851899/","Sun, 15 Feb 2015 13:37:00 GMT"
